score,values,id,text,label,prediction_proba,prediction_binary,prediction_label,is_correct
-1.0,"[-2.0, -2.0, -1.0, 0.0, 0.0]",JebBush_49063.0,"In the end , I guess this is God 's way of moving me on elsewhere .",0,0.34598860144615173,0,Informal,True
-1.0,"[-3.0, -2.0, -2.0, 1.0, 1.0]",JebBush_110003.1,A little bird has told me that Sharon Mullane 's name was not submitted to you .,0,0.3035799562931061,0,Informal,True
-2.8,"[-3.0, -3.0, -3.0, -3.0, -2.0]",JebBush_65872.4,thanks team .,0,0.12813593447208405,0,Informal,True
-1.2,"[-3.0, -2.0, -1.0, 0.0, 0.0]",JebBush_28301.0,Dear Governor~,0,0.2402697652578354,0,Informal,True
-1.0,"[-3.0, -2.0, -1.0, 0.0, 1.0]",JebBush_123840.0,A primary reason ?,0,0.25108176469802856,0,Informal,True
-2.0,"[-3.0, -3.0, -2.0, -1.0, -1.0]",JebBush_8104.1,Also I was wondering if u could send me a letter in the mail if so my address is 10007 Alavista Dr. Gibsonton F. L 33534 .,0,0.18102209270000458,0,Informal,True
-2.2,"[-3.0, -3.0, -2.0, -2.0, -1.0]",JebBush_69991.1,None too soon !,0,0.13322493433952332,0,Informal,True
-3.0,"[-3.0, -3.0, -3.0, -3.0, -3.0]",JebBush_59373.1,Go Fish ! ! !,0,0.15111182630062103,0,Informal,True
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",JebBush_91903.2,we were at the schools down south on thursday boy they are even worse than the regular school year .,0,0.20033499598503113,0,Informal,True
-0.8,"[-2.0, -2.0, -1.0, 0.0, 1.0]",JebBush_28055.0,I thought you should see this .,0,0.30233150720596313,0,Informal,True
-0.8,"[-2.0, -1.0, -1.0, -1.0, 1.0]",JebBush_55677.2,He deeply wants Governor Bush to win the election .,0,0.24256032705307007,0,Informal,True
-2.2,"[-3.0, -3.0, -2.0, -2.0, -1.0]",JebBush_47048.4,"All for now , have a great weekend !",0,0.19786378741264343,0,Informal,True
-0.6,"[-2.0, -2.0, 0.0, 0.0, 1.0]",JebBush_100979.1,Make the public schools competitive !,0,0.3040580153465271,0,Informal,True
-1.2,"[-3.0, -2.0, -1.0, -1.0, 1.0]",JebBush_98614.0,"I do not know if you received my last email but you asked if you were invited to our Town Hall Meeting on Oct. 21st called "" Safe At School - A Community Connecting For Kids "" We would LOVE to have you attend if it would be possible !",0,0.30028200149536133,0,Informal,True
-0.6,"[-2.0, -1.0, -1.0, 0.0, 1.0]",JebBush_72287.1,I hope you will be able to help us .,0,0.2771744728088379,0,Informal,True
-2.0,"[-3.0, -3.0, -2.0, -1.0, -1.0]",JebBush_13913.5,It 's no wonder everybody wants to be an atty .,0,0.17746838927268982,0,Informal,True
-0.8,"[-3.0, -1.0, -1.0, 0.0, 1.0]",JebBush_359.1,I never heard back from that office again .,0,0.29377010464668274,0,Informal,True
-2.0,"[-3.0, -2.0, -2.0, -2.0, -1.0]",JebBush_91903.3,well they say that risk management will be here,0,0.1116662472486496,0,Informal,True
-2.0,"[-2.0, -2.0, -2.0, -2.0, -2.0]",JebBush_76196.2,"Even after only two months in office , I had more of a clue than many of them .",0,0.2037389874458313,0,Informal,True
-2.0,"[-3.0, -3.0, -2.0, -2.0, 0.0]",JebBush_53942.1,It 's also pretty cool that there are two of us from Florida .,0,0.20280921459197998,0,Informal,True
-1.4,"[-2.0, -2.0, -2.0, -1.0, 0.0]",JebBush_122654.0,Is or was this the intent of your plan ? ?,0,0.2528616487979889,0,Informal,True
-0.6,"[-2.0, -2.0, 0.0, 0.0, 1.0]",JebBush_122654.3,I do n't really think this is the intent of your education plan .,0,0.32688504457473755,0,Informal,True
-0.6,"[-2.0, -1.0, -1.0, 0.0, 1.0]",JebBush_79986.1,This one was short and to the point .,0,0.3389438986778259,0,Informal,True
-1.4,"[-3.0, -3.0, -2.0, 0.0, 1.0]",JebBush_67785.3,I learned a lot from the group .,0,0.25138166546821594,0,Informal,True
-1.0,"[-2.0, -2.0, -1.0, 0.0, 0.0]",JebBush_108886.8,We all have to work together !,0,0.2517809569835663,0,Informal,True
-1.8,"[-3.0, -3.0, -2.0, -1.0, 0.0]",JebBush_79312.1,well just about everyone .,0,0.17479000985622406,0,Informal,True
-1.2,"[-2.0, -2.0, -2.0, 0.0, 0.0]",JebBush_47048.3,She also has my # if she has questions .,0,0.266828328371048,0,Informal,True
-1.4,"[-2.0, -2.0, -1.0, -1.0, -1.0]",JebBush_56106.0,Thank you ! !,0,0.18783369660377502,0,Informal,True
-3.0,"[-3.0, -3.0, -3.0, -3.0, -3.0]",JebBush_65872.0,this is not good .,0,0.14564242959022522,0,Informal,True
-2.2,"[-3.0, -3.0, -2.0, -2.0, -1.0]",JebBush_32186.3,This is horrible !,0,0.1299068033695221,0,Informal,True
-1.0,"[-2.0, -2.0, -1.0, -1.0, 1.0]",JebBush_123933.1,I guess there is something in the paper that prohibits duplication .,0,0.2604067623615265,0,Informal,True
-1.2,"[-3.0, -2.0, -1.0, 0.0, 0.0]",JebBush_113285.1,It is a lot more fun when we can create victories !,0,0.5012126564979553,1,Formal,False
-2.6,"[-3.0, -3.0, -3.0, -2.0, -2.0]",JebBush_830.0,Buenos dias ! !,0,0.1476566642522812,0,Informal,True
-2.6,"[-3.0, -3.0, -3.0, -2.0, -2.0]",JebBush_57434.1,Here we go again .,0,0.1253241002559662,0,Informal,True
-0.8,"[-2.0, -2.0, -1.0, -1.0, 2.0]",JebBush_82963.0,"Jeb , it 's great to know that you are behind the campaign .",0,0.3153420388698578,0,Informal,True
-0.8,"[-1.0, -1.0, -1.0, -1.0, 0.0]",JebBush_126486.1,People who break the law are sent to prison for two reasons .,0,0.2799372971057892,0,Informal,True
-2.2,"[-3.0, -3.0, -2.0, -2.0, -1.0]",JebBush_78211.1,thanks .,0,0.15771141648292542,0,Informal,True
-2.2,"[-3.0, -3.0, -3.0, -2.0, 0.0]",JebBush_115582.0,That is great .,0,0.16480699181556702,0,Informal,True
-1.2,"[-3.0, -2.0, -1.0, 0.0, 0.0]",JebBush_124309.2,That 's not right .,0,0.2668650448322296,0,Informal,True
-1.4,"[-3.0, -2.0, -2.0, -1.0, 1.0]",JebBush_89747.2,Sorry I will miss Tuesday 's meeting .,0,0.27156221866607666,0,Informal,True
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",JebBush_121291.0,Lets get those tags on the cars .,0,0.2152572125196457,0,Informal,True
-1.2,"[-2.0, -2.0, -2.0, -1.0, 1.0]",JebBush_91903.1,i started back to work on wednesday .,0,0.2615472972393036,0,Informal,True
-1.4,"[-3.0, -2.0, -1.0, -1.0, 0.0]",JebBush_57117.1,Below is the real truth .,0,0.4658093750476837,1,Formal,False
-1.2,"[-3.0, -2.0, -1.0, 0.0, 0.0]",JebBush_48354.4,"You have to call the case worker . """,0,0.27671223878860474,0,Informal,True
-1.0,"[-2.0, -1.0, -1.0, -1.0, 0.0]",JebBush_76521.1,This is good news .,0,0.27771392464637756,0,Informal,True
-2.0,"[-3.0, -3.0, -2.0, -1.0, -1.0]",JebBush_124893.3,"The school does n't want to lose football , but they do n't mind losing French teachers .",0,0.2063523530960083,0,Informal,True
-0.8,"[-2.0, -1.0, -1.0, -1.0, 1.0]",JebBush_103046.1,"No , it was n't a call to thank him for his efforts .",0,0.34928908944129944,0,Informal,True
-1.0,"[-2.0, -2.0, -2.0, -1.0, 2.0]",JebBush_29341.4,when some one get 's a score between 600-700 they should have earned their high school diploma 's from the state of Florida .,0,0.2649894952774048,0,Informal,True
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",JebBush_95197.2,Do you believe this ?,0,0.1582624316215515,0,Informal,True
-0.8,"[-3.0, -2.0, -1.0, 1.0, 1.0]",JebBush_5516.0,Please you have got to stop this and demand these companies and individual stores from gouging us into the dirt .,0,0.24127145111560822,0,Informal,True
-2.4,"[-3.0, -3.0, -3.0, -2.0, -1.0]",JebBush_45154.1,"Well , we did it .",0,0.1986081600189209,0,Informal,True
-1.2,"[-3.0, -2.0, -1.0, 0.0, 0.0]",JebBush_71588.1,How is business ?,0,0.24909448623657227,0,Informal,True
-1.6,"[-2.0, -2.0, -2.0, -1.0, -1.0]",JebBush_33867.2,anything I need to know about that is going on in Broward County ?,0,0.1854412704706192,0,Informal,True
-1.6,"[-3.0, -3.0, -2.0, -1.0, 1.0]",JebBush_45511.0,GREAT PIECE IN THE WASHINGTON POST !,0,0.16371889412403107,0,Informal,True
-1.4,"[-3.0, -3.0, -1.0, 0.0, 0.0]",JebBush_21873.1,What little good there is in it is far outweighed by the bad !,0,0.1768646389245987,0,Informal,True
-1.6,"[-3.0, -2.0, -1.0, -1.0, -1.0]",JebBush_113340.3,"I still can not believe that I had to "" beg "" to get 2 daily hours of Personal Care Assistance ( PCA ) services for Lucy .",0,0.21205833554267883,0,Informal,True
-2.6,"[-3.0, -3.0, -3.0, -2.0, -2.0]",JebBush_47049.1,"< jeb@jeb.org > 08/18/02 07:10PM > > > Karen , can you lend a hand ?",0,0.19919447600841522,0,Informal,True
-0.6,"[-2.0, -2.0, -1.0, 0.0, 2.0]",JebBush_90576.3,I wonder what has the judge decided to do about it ?,0,0.3515934944152832,0,Informal,True
-0.6,"[-2.0, -2.0, 0.0, 0.0, 1.0]",JebBush_84044.2,The files are being fed - exed to me here in Jax tonight for my review .,0,0.3501449227333069,0,Informal,True
-0.8,"[-1.0, -1.0, -1.0, -1.0, 0.0]",JebBush_104700.1,"It gives you the test first , then the lesson .",0,0.30602291226387024,0,Informal,True
-0.6,"[-3.0, -1.0, -1.0, 1.0, 1.0]",JebBush_123933.3,"The letter body is as written , and the signature is real , not stamped .",0,0.3002116084098816,0,Informal,True
-2.0,"[-3.0, -2.0, -2.0, -2.0, -1.0]",JebBush_61887.3,Please do not endorse !,0,0.17046357691287994,0,Informal,True
-2.6,"[-3.0, -3.0, -3.0, -3.0, -1.0]",JebBush_1392.0,Oh...really ?,0,0.12189880013465881,0,Informal,True
-1.6,"[-3.0, -2.0, -1.0, -1.0, -1.0]",JebBush_89130.1,we need to say yes or no .,0,0.21408280730247498,0,Informal,True
-0.6,"[-2.0, -1.0, -1.0, -1.0, 2.0]",JebBush_39730.0,PS Water management is all over themselves trying to figure out what to do about getting Glades County access to the Lake in low water times .,0,0.24330979585647583,0,Informal,True
-1.4,"[-3.0, -2.0, -2.0, -1.0, 1.0]",JebBush_16824.2,"So , yes--guilty as charged , because as her mother , I KNOW just how sick Ginger is...I'll never be for reunification--can't people see the DISFUNCTION OF ALL FOUR CHILDREN NOW ? ?",0,0.26693686842918396,0,Informal,True
-1.0,"[-3.0, -1.0, -1.0, 0.0, 0.0]",JebBush_85057.1,Thanks Sharron .,0,0.31030577421188354,0,Informal,True
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",JebBush_75274.1,Columba and I pray regularly for you guys .,0,0.1717071235179901,0,Informal,True
-2.2,"[-3.0, -3.0, -2.0, -2.0, -1.0]",JebBush_108878.1,How do we get the ball rolling ?,0,0.15592648088932037,0,Informal,True
-2.4,"[-3.0, -3.0, -2.0, -2.0, -2.0]",JebBush_18739.12,Someone is hiding something that 's for sure .,0,0.13663333654403687,0,Informal,True
-2.2,"[-3.0, -3.0, -3.0, -1.0, -1.0]",JebBush_29240.1,Not true .,0,0.13566313683986664,0,Informal,True
-2.0,"[-3.0, -3.0, -2.0, -1.0, -1.0]",JebBush_34436.0,No problem Paul .,0,0.20029295980930328,0,Informal,True
-2.8,"[-3.0, -3.0, -3.0, -3.0, -2.0]",JebBush_123933.2,Neat trick .,0,0.12631821632385254,0,Informal,True
-1.2,"[-2.0, -2.0, -2.0, -1.0, 1.0]",JebBush_59353.0,Thank you for assisting with girl on life support I really do n't understand the judicial system .,0,0.20060080289840698,0,Informal,True
-1.2,"[-2.0, -2.0, -1.0, -1.0, 0.0]",JebBush_79599.2,You gave them some hope .,0,0.2896125018596649,0,Informal,True
-2.2,"[-3.0, -3.0, -2.0, -2.0, -1.0]",JebBush_128888.1,"Quite a bit , actually .",0,0.15997403860092163,0,Informal,True
-2.8,"[-3.0, -3.0, -3.0, -3.0, -2.0]",JebBush_26631.0,This moron - promoting characteristic has led some scientists to speculate that ADMINISTRATIUM is formed whenever morons reach a certain quantity in concentration .,0,0.10181945562362671,0,Informal,True
-2.2,"[-3.0, -3.0, -3.0, -2.0, 0.0]",JebBush_38303.1,"Um , I 'm going to tell you this is that I 'm , I watched my father , Reverend Billy Bosler and myself being stabbed .",0,0.21033835411071777,0,Informal,True
-2.2,"[-3.0, -3.0, -2.0, -2.0, -1.0]",JebBush_123933.0,The tittle bar of this leeter has been altered by the computer scanner somehow .,0,0.12327324599027634,0,Informal,True
-2.0,"[-3.0, -3.0, -2.0, -2.0, 0.0]",JebBush_65872.5,YOu are the best .,0,0.15201851725578308,0,Informal,True
-0.6,"[-3.0, -2.0, 0.0, 1.0, 1.0]",JebBush_49063.5,There are so few of you .,0,0.32253971695899963,0,Informal,True
-0.6,"[-2.0, -1.0, -1.0, 0.0, 1.0]",JebBush_29210.1,"They had three children , and the youngest was Matt 's maternal grandfather , Joe .",0,0.3236660063266754,0,Informal,True
-1.6,"[-3.0, -3.0, -2.0, -1.0, 1.0]",JebBush_61887.2,Do we keep taking water form other areas until nobody has water ?,0,0.22346131503582,0,Informal,True
-1.2,"[-3.0, -2.0, -1.0, -1.0, 1.0]",JebBush_55708.2,"( It 's a large file , so please be patient ) .",0,0.33885836601257324,0,Informal,True
-1.8,"[-2.0, -2.0, -2.0, -2.0, -1.0]",JebBush_80425.0,"Betty , thanks for writing .",0,0.21541579067707062,0,Informal,True
-1.0,"[-3.0, -2.0, -1.0, 0.0, 1.0]",JebBush_86326.3,Some grades went up two letters .,0,0.30399689078330994,0,Informal,True
-0.8,"[-3.0, -1.0, 0.0, 0.0, 0.0]",JebBush_77669.3,Sitting on a sofa on a Sunday afternoon,0,0.2727586627006531,0,Informal,True
-1.4,"[-3.0, -3.0, -1.0, -1.0, 1.0]",JebBush_7356.7,I saw you leaving work at 10 the other night .,0,0.25250840187072754,0,Informal,True
-2.0,"[-3.0, -3.0, -2.0, -2.0, 0.0]",JebBush_75274.0,Give Mary a hug today .,0,0.17691458761692047,0,Informal,True
-2.4,"[-3.0, -3.0, -3.0, -2.0, -1.0]",JebBush_21316.1,I will check it them out .,0,0.16338299214839935,0,Informal,True
-1.0,"[-3.0, -2.0, -1.0, 0.0, 1.0]",JebBush_76052.1,I will stay at my parents home in Hollywood to defray costs .,0,0.2944778800010681,0,Informal,True
-3.0,"[-3.0, -3.0, -3.0, -3.0, -3.0]",JebBush_31765.1,C'mon down !,0,0.1242438331246376,0,Informal,True
-0.6,"[-2.0, -1.0, -1.0, 0.0, 1.0]",JebBush_28747.1,Her school says she 's not entitled to them .,0,0.33585986495018005,0,Informal,True
-1.4,"[-3.0, -2.0, -2.0, -1.0, 1.0]",JebBush_60386.10,"could do with this and will do if they think they can get mileage out of it , You know",0,0.29423844814300537,0,Informal,True
-1.0,"[-1.0, -1.0, -1.0, -1.0, -1.0]",JebBush_18739.5,"The majority of the workers do a good job , based on their training and knowledge , I know that .",0,0.2555510699748993,0,Informal,True
-1.6,"[-3.0, -2.0, -1.0, -1.0, -1.0]",JebBush_104180.1,"And , to a degree , she was right .",0,0.2180955708026886,0,Informal,True
-2.8,"[-3.0, -3.0, -3.0, -3.0, -2.0]",JebBush_7356.0,Jeb- two quick things :,0,0.12496616691350937,0,Informal,True
-0.6,"[-3.0, 0.0, 0.0, 0.0, 0.0]",JebBush_90368.0,Thank you .,0,0.28143081068992615,0,Informal,True
-2.0,"[-3.0, -2.0, -2.0, -2.0, -1.0]",JebBush_94779.3,"How did you refer to it ? ... "" Escuela Charter "" ?",0,0.20246025919914246,0,Informal,True
-1.6,"[-3.0, -2.0, -2.0, -1.0, 0.0]",JebBush_28272.2,How 's that for some additional pressure ?,0,0.18716490268707275,0,Informal,True
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",JebBush_76196.4,"Their next conference is in Sept. in HAWAII , but I 'll tell you -- I do n't think I 'll be going to that ....",0,0.22830013930797577,0,Informal,True
-1.8,"[-3.0, -2.0, -2.0, -2.0, 0.0]",JebBush_14535.1,She is as great as Cheryl .,0,0.15542905032634735,0,Informal,True
-1.6,"[-3.0, -3.0, -2.0, 0.0, 0.0]",JebBush_51887.9,God bless you .,0,0.2024846076965332,0,Informal,True
-2.2,"[-3.0, -3.0, -2.0, -2.0, -1.0]",JebBush_60386.9,I wonder what the dems .,0,0.15376971662044525,0,Informal,True
-1.6,"[-2.0, -2.0, -2.0, -1.0, -1.0]",JebBush_18926.0,No . I thought it was best to share internally first .,0,0.2722141444683075,0,Informal,True
-0.8,"[-2.0, -2.0, -1.0, -1.0, 2.0]",JebBush_17529.2,"I learned many things about reading , was reassured that we 're on the right track at my school , and made some super contacts among other teachers .",0,0.26932454109191895,0,Informal,True
-1.2,"[-2.0, -2.0, -1.0, -1.0, 0.0]",JebBush_32186.6,Please tell me what he says is not true ...,0,0.23939521610736847,0,Informal,True
-1.6,"[-2.0, -2.0, -2.0, -1.0, -1.0]",JebBush_89162.1,It 's been difficult without his dad but he 's doing well .,0,0.3276979625225067,0,Informal,True
-1.6,"[-3.0, -3.0, -2.0, -1.0, 1.0]",JebBush_126486.6,More than a fair share of these lowlifes seems to have surrounded Mike Moskowitz .,0,0.15790554881095886,0,Informal,True
-2.0,"[-3.0, -3.0, -2.0, -1.0, -1.0]",JebBush_27842.0,Thanks .,0,0.17603258788585663,0,Informal,True
-1.6,"[-3.0, -2.0, -1.0, -1.0, -1.0]",JebBush_43594.0,Miss Cleo told me you may be interested ...,0,0.2349252551794052,0,Informal,True
-1.0,"[-2.0, -2.0, -1.0, 0.0, 0.0]",JebBush_31399.1,"Like many students , I fail my test alot of the time .",0,0.33791136741638184,0,Informal,True
-2.0,"[-3.0, -3.0, -2.0, -1.0, -1.0]",JebBush_69401.0,"Bob , thanks for the alum news .",0,0.14948447048664093,0,Informal,True
-0.6,"[-2.0, -1.0, -1.0, 0.0, 1.0]",JebBush_40626.2,The only ones left are going to be the bad operators and people like me who love this great state and our governor .,0,0.2850039303302765,0,Informal,True
-1.4,"[-2.0, -2.0, -1.0, -1.0, -1.0]",JebBush_67632.1, And we 're going to have to work hard to do that . ,0,0.265931099653244,0,Informal,True
-2.2,"[-3.0, -3.0, -2.0, -2.0, -1.0]",JebBush_112153.1,Did you not get it ?,0,0.1508808583021164,0,Informal,True
-1.0,"[-3.0, -2.0, -1.0, 0.0, 1.0]",JebBush_38289.1,I made a huge mistake in sending that in .,0,0.27709612250328064,0,Informal,True
-1.6,"[-3.0, -3.0, -2.0, -1.0, 1.0]",JebBush_39730.2,It would be amusing if it was n't really needed .,0,0.23010437190532684,0,Informal,True
-1.2,"[-2.0, -1.0, -1.0, -1.0, -1.0]",JebBush_79035.5,"Although I had never been involved in any kind of politics before , I had been very disappointed that Jeb had lost the 1994 election .",0,0.26427266001701355,0,Informal,True
-1.6,"[-3.0, -2.0, -2.0, -2.0, 1.0]",JebBush_94779.4,"I know there is something very strange about me asking the "" gringo "" for translation suggestions , but , please , please help me !",0,0.388965368270874,0,Informal,True
-1.2,"[-3.0, -2.0, -1.0, -1.0, 1.0]",JebBush_71588.0,Thanks Sandra .,0,0.22073639929294586,0,Informal,True
-0.6,"[-2.0, -1.0, -1.0, -1.0, 2.0]",JebBush_18739.7,so it applies to me as well as anyone else .,0,0.3237465023994446,0,Informal,True
-1.6,"[-3.0, -3.0, -3.0, 0.0, 1.0]",JebBush_23995.3,but she will give you the details .,0,0.20998211205005646,0,Informal,True
-2.6,"[-3.0, -3.0, -3.0, -2.0, -2.0]",JebBush_78211.0,"As usual , good ideas from brother Al .",0,0.14504869282245636,0,Informal,True
-1.0,"[-2.0, -2.0, -2.0, 0.0, 1.0]",JebBush_53942.3,Hope to see you soon .,0,0.2987431287765503,0,Informal,True
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",JebBush_29545.1,Hope to see you there..and thank you for all the prayers...Carmen,0,0.1410086452960968,0,Informal,True
-1.6,"[-3.0, -2.0, -2.0, -2.0, 1.0]",JebBush_23039.0,"Oh , yes....I forgot to write in my email....I rescinded my resignation !",0,0.17910590767860413,0,Informal,True
-2.6,"[-3.0, -3.0, -3.0, -2.0, -2.0]",JebBush_104133.1,"Free software , free e - mail , and free Internet access for a month !",0,0.17540785670280457,0,Informal,True
-0.6,"[-2.0, -2.0, -1.0, 1.0, 1.0]",JebBush_67785.2,It was a great experience .,0,0.2863934636116028,0,Informal,True
1.2,"[1.0, 1.0, 1.0, 1.0, 2.0]",JebBush_49076.0,I have tried everything possible to attract business .,1,0.7023295164108276,1,Formal,True
1.2,"[0.0, 1.0, 1.0, 2.0, 2.0]",JebBush_105390.1,In fact we are cutting taxes and are trying to continue to do so .,1,0.6249396204948425,1,Formal,True
1.8,"[1.0, 2.0, 2.0, 2.0, 2.0]",JebBush_21509.3,Please do not veto the these critical funds that will help the fastest growing counties in Florida .,1,0.9957417249679565,1,Formal,True
1.2,"[-1.0, -1.0, 2.0, 3.0, 3.0]",JebBush_68869.4,"( ARF memo , # 7 . ) 2 ) Put a temporary moratorium on the wait list .",1,0.7361677289009094,1,Formal,True
1.6,"[0.0, 1.0, 2.0, 2.0, 3.0]",JebBush_122705.0,"On Thanksgiving , November 25th , 1999 , Florida AIM will hold their annual National Day of Mourning .",1,0.7918702960014343,1,Formal,True
1.4,"[-1.0, 1.0, 2.0, 2.0, 3.0]",JebBush_108718.1,I signed the reciprocal concealed weapon permit bill last legislative session .,1,0.7739982604980469,1,Formal,True
2.0,"[-1.0, 2.0, 3.0, 3.0, 3.0]",JebBush_42668.1,"If you have received this transmission in error , please notify the sender by telephone immediately so we may arrange to retrieve the transmission at no cost to you .",1,0.9731073975563049,1,Formal,True
1.4,"[1.0, 1.0, 1.0, 2.0, 2.0]",JebBush_122654.2,"If so , why is a student penalized for missing days of school for a legitimate reason such as , hospitalization , or sickness ? ?",1,0.749738872051239,1,Formal,True
2.0,"[0.0, 2.0, 2.0, 3.0, 3.0]",JebBush_47903.0,"His idea is to find an approach that can reinforce to the homeless person a positive image that they can contribute to their own well - being , their community and to society .",1,0.9863184690475464,1,Formal,True
1.2,"[0.0, 1.0, 1.0, 2.0, 2.0]",JebBush_105312.0,"Wouldn't it be great to have PRES. GEORGE W. , GOV. JEB , AND FORMER PRES. GEORGE BUSH at the commissioning of the Winston Churchill in Jan. , 2001 .",1,0.7940506339073181,1,Formal,True
1.4,"[-1.0, 1.0, 2.0, 2.0, 3.0]",JebBush_66481.1,I am very much delighted to share,1,0.9832872152328491,1,Formal,True
1.0,"[-1.0, 1.0, 1.0, 2.0, 2.0]",JebBush_105725.0,"Even though you feel the smugglers from Miami need to be punished , you have n't addressed the problem of a "" victim .",1,0.695563018321991,1,Formal,True
1.0,"[0.0, 1.0, 1.0, 1.0, 2.0]",JebBush_89162.0,"Finally , the boy you sent the note to for me has made a full recovery and returned to school .",1,0.6434386968612671,1,Formal,True
1.8,"[1.0, 1.0, 2.0, 2.0, 3.0]",JebBush_88007.0,"Governor Bush , you have just signed a bill permitting tax dollars to be used to send students from "" failing "" schools to the school of their choice , including religious schools .",1,0.9876791834831238,1,Formal,True
1.2,"[-1.0, 1.0, 1.0, 2.0, 3.0]",JebBush_80425.1,I did go to St. Lucie where there is no one in a shelter .,1,0.7700930237770081,1,Formal,True
2.0,"[1.0, 1.0, 2.0, 3.0, 3.0]",JebBush_42356.1,"If you will recall , I offered to come brief you and personally secure your choice of a winner by coming to see you at a convenient time and place for you .",1,0.8731050491333008,1,Formal,True
1.4,"[1.0, 1.0, 1.0, 2.0, 2.0]",JebBush_8104.3,"Sincerly , Samantha Wimberly",1,0.7476407289505005,1,Formal,True
1.0,"[-1.0, 1.0, 1.0, 2.0, 2.0]",JebBush_113340.7,We need to ensure that we prepare her with the services that she needs now that we are still around .,1,0.5905757546424866,1,Formal,True
2.4,"[2.0, 2.0, 2.0, 3.0, 3.0]",JebBush_120576.2,"It contradicts my experience and that of a member of the Florida Trail Association , who several weeks ago took a canoe all the way across the Loop Road unit , following the Florida Trail .",1,0.9968199729919434,1,Formal,True
1.6,"[-1.0, 1.0, 2.0, 3.0, 3.0]",JebBush_15985.0,I had the great pleasure of assisting our Division of Alcoholic Beverages and Tobacco on Spring Break patrol .,1,0.7924631834030151,1,Formal,True
2.0,"[1.0, 1.0, 2.0, 3.0, 3.0]",JebBush_82446.4,"If you require assistance , please plan to contact the district office directly .",1,0.9924415349960327,1,Formal,True
1.8,"[1.0, 1.0, 1.0, 3.0, 3.0]",JebBush_42525.0,The OAG in Kansas has already initiated an investigation for a possible lawsuit .,1,0.723080039024353,1,Formal,True
1.6,"[1.0, 1.0, 1.0, 2.0, 3.0]",JebBush_26912.5,There is also the issue of whether to meet with this lab and not other major lab providers like SmithKline Beecham or Laboratory Corporation of America .,1,0.8123313784599304,1,Formal,True
1.6,"[0.0, 1.0, 2.0, 2.0, 3.0]",JebBush_58683.1," Our business people feel that the tax credit is a fantastic deal , and it 's a great feeling to be able to spend this production money in the U.S. ",1,0.8666276335716248,1,Formal,True
2.2,"[1.0, 1.0, 3.0, 3.0, 3.0]",JebBush_21019.0,"Even with the highest percentage of students in attendance at charter schools in the entire state , public schools are extermely overcrowded .",1,0.995785653591156,1,Formal,True
1.6,"[1.0, 1.0, 2.0, 2.0, 2.0]",JebBush_39932.1,"The road would have cut through the heart of the Wekiva River basin , virtual holy ground to environmentalists .",1,0.8175243139266968,1,Formal,True
2.6,"[1.0, 3.0, 3.0, 3.0, 3.0]",JebBush_44094.0,"We urge the Governor to deliver a policy address on the critical issue of child protection and foster care , as a progress report on the implementation of the Blue Ribbon Panel recommendations .",1,0.9963046312332153,1,Formal,True
2.4,"[2.0, 2.0, 2.0, 3.0, 3.0]",JebBush_97385.5,We look forward for your personal support on these issues .,1,0.9957422614097595,1,Formal,True
2.0,"[2.0, 2.0, 2.0, 2.0, 2.0]",JebBush_28645.5,She may be contacted at ( 850 ) 487-2568 .,1,0.944251537322998,1,Formal,True
2.2,"[1.0, 2.0, 2.0, 3.0, 3.0]",JebBush_108718.3,We will continue to advocate that philosophy .,1,0.9374353885650635,1,Formal,True
2.0,"[-1.0, 2.0, 3.0, 3.0, 3.0]",JebBush_82446.3,"Questions or requests for assistance will be further answered as soon as the appropriate individual has had an opportunity to review it , although some assistance may only be provided with signed releases and , therefore , are more appropriately handled by a call or letter to the district office .",1,0.996575653553009,1,Formal,True
0.8,"[0.0, 0.0, 1.0, 1.0, 2.0]",JebBush_80425.2,I did fly over the damage and it was extensive and sad to see .,1,0.6394695043563843,1,Formal,True
1.4,"[-1.0, 1.0, 2.0, 2.0, 3.0]",JebBush_77914.0,I 'm so skeptical about the VR System that I wanted to get feedback from others in the Council that are very familiar with VR regarding the Consortium # 5 Alert before responding .,1,0.8680576682090759,1,Formal,True
1.0,"[0.0, 1.0, 1.0, 1.0, 2.0]",JebBush_18739.2,I do not feel that a BS in business or other non - related fields qualifies a person to do that job .,1,0.5936123728752136,1,Formal,True
0.6,"[-1.0, 0.0, 1.0, 1.0, 2.0]",JebBush_9103.1,It appears to be professionally done .,1,0.5043388605117798,1,Formal,True
1.6,"[1.0, 1.0, 2.0, 2.0, 2.0]",JebBush_124893.1,"Yes , I will admit , Crystal River High School is an old school with long held traditions , and that is a good thing , but when it harms students educations , it becomes a disadvantage to the high school experience .",1,0.9198785424232483,1,Formal,True
2.0,"[0.0, 1.0, 3.0, 3.0, 3.0]",JebBush_68869.6,"We have been informed the Department will add 1,038 consumers from the wait list to Medicaid Waiver January - June 2003 .",1,0.955511212348938,1,Formal,True
